restaurant_id,restaurant_name,total_revenue,total_orders,avg_order_value
4702,Apoorva Multi Cuisine Restaurant,147.35,1,147.35
10920,Uma's Home Food,147.18,1,147.18
4156,KFC,147.07,1,147.07
2397,Filmy Kitchen,146.85,1,146.85
9786,Happy Plate,146.84,1,146.84
4475,New Udupi Upahar,146.72,1,146.72
11354,Sweet Chariot,146.33,1,146.33
1739,Swathi Deluxe Restaurant,146.15,1,146.15
5474,Sufra Restaurant,146.02,1,146.02
7420,Sapthagiri's Naidu Eating Point,145.62,1,145.62
819,B.M.W Bhookh Mitaane Wala,145.39,1,145.39
11229,PRS Indian Food Restaurant,145.38,1,145.38
7406,Zayan Kabab Korner,145.37,1,145.37
7864,Chandu Dhaba,145.0,1,145.0
4506,Hot Brixx,144.37,1,144.37
922,More Pizza,143.64,1,143.64
10423,Kitty's Cafe,143.24,1,143.24
10622,Tuckinto,142.71,1,142.71
7886,Ambur Tasty Biriyani,142.65,1,142.65
11936,I-Scream'd,142.49,1,142.49
8015,Bharpur Aahar,141.72,1,141.72
12170,Foodie,141.51,1,141.51
9771,PORKEATS,141.51,1,141.51
11526,Domino's Pizza,141.46,1,141.46
1950,Drunken Monkey,141.15,1,141.15
3973,Fish Chain,141.1,1,141.1
8006,Sree Spicy Hub,140.78,1,140.78
5194,Bakingo,140.71,1,140.71
7591,Ammi's Biryani,140.18,1,140.18
11692,Gowdru Mane Bhaduta,140.18,1,140.18
4717,Daily Sushi,140.08,1,140.08
11695,Shradhi Lunch Home,140.03,1,140.03
8986,Andhra Mess,139.92,1,139.92
5017,Madeena Hotel,139.58,1,139.58
5060,Cream Stone,139.47,1,139.47
5882,Ocean,139.26,1,139.26
11337,S L N Paratha Center,139.17,1,139.17
7431,New Kadai,138.65,1,138.65
3401,Express Food Delivery,138.52,1,138.52
11086,Banchharam,138.29,2,69.15
9082,Anu Momos Chinese Kitchen,138.18,1,138.18
684,Kalingas,137.97,1,137.97
10651,Oh So Stoned!,137.78,1,137.78
9826,Mr. Meow's Hotdogs,137.29,1,137.29
5552,More Than Chocolates,137.19,1,137.19
8169,Ramji Chaiwale,137.15,1,137.15
11633,Sultan's Restaurant,136.59,1,136.59
704,Kuttanad,136.38,2,68.19
10293,Ganesh Food Joint,136.34,1,136.34
7408,Cafe Iftar,135.34,1,135.34
5906,Royal Treat,135.29,1,135.29
4162,Ganesh Bhavan,135.27,1,135.27
11175,Curries And Pickles,134.61,1,134.61
12356,Five Star Chicken,134.34,1,134.34
6644,Tuba Rolls & Snacks,134.11,1,134.11
3129,Firewood Biryani,133.73,1,133.73
4540,Rolls Mania,133.66,1,133.66
7367,The Lovin' Oven Cakery,133.61,1,133.61
5545,Oldtown Dilli,133.61,1,133.61
6846,The Juice Shop,133.36,1,133.36
11534,Breakstation,132.88,1,132.88
3367,The Food Dude,132.86,1,132.86
4551,Sree Krishna Kafe,132.77,1,132.77
6576,Ovenstory Pizza,132.61,1,132.61
5379,Moolehatti Donne Biryani Mane,132.07,1,132.07
11771,Gulbarga Refreshment,131.97,1,131.97
9181,Dr. Harry's Chick Blast,131.83,1,131.83
10669,Cream House,131.54,1,131.54
1593,Tiwari's,131.54,1,131.54
2207,Marwari Basa,131.44,1,131.44
9471,Sri Datta Biryani House,130.57,1,130.57
2915,Trick Or Treat,130.54,1,130.54
3068,Chetty's Coffee,130.5,1,130.5
518,SLV Swadishta,129.7,1,129.7
11839,Indian Chicken Biryani Point,129.48,1,129.48
7255,Vijaya Gardenia,129.4,1,129.4
11379,New Ambur Hot Dum Biriyani,128.98,1,128.98
5686,Brew Cafe,128.94,1,128.94
10989,Crunch Pizzas,128.93,1,128.93
1994,Kadala Tarangaa,128.63,1,128.63
4314,Facebake,128.59,1,128.59
576,New Prashanth Hotel,127.85,1,127.85
6843,DIET Cravers,127.52,1,127.52
47,Tasty Bytes,127.31,2,63.66
10962,Minuit 12,127.31,1,127.31
10501,LV Venkateshwara Jolada Rotti Oota,127.24,1,127.24
315,Bakers Town,127.12,1,127.12
11259,New Curries & Spice Restaurant,127.12,1,127.12
97,Polar Bear,127.09,1,127.09
1751,Vakulaa Veg Restaurant,126.59,1,126.59
5399,Karahi Kitchen,126.49,1,126.49
10502,Chandrappa Hotel,126.44,1,126.44
4291,Suchithra Biryani House,126.32,1,126.32
10374,Ootada Mane,126.16,1,126.16
8234,Just Khao Suey,125.43,1,125.43
10482,New Prashanth Hotel,125.23,1,125.23
8014,XO Belgian Waffle,124.96,1,124.96
1507,Bhavani Upahara,124.84,1,124.84
1509,Cafe Mist,124.71,1,124.71
574,Sandwichwallas,124.59,1,124.59
1644,White Horse,124.46,1,124.46
11333,Jeet Punjabi Tadka,124.29,1,124.29
10407,A2B - Adyar Ananda Bhavan,123.99,1,123.99
4770,KC Das - Sweet Sensation,123.64,1,123.64
7552,Idli & Dosa Cafe,123.48,1,123.48
403,Utsav,123.35,1,123.35
11258,Malgudi Natti Style Hotel,123.34,1,123.34
11435,Lasagna,122.94,1,122.94
12057,Baskin Robbins,122.79,1,122.79
4161,Al-Bek,122.55,1,122.55
719,The Good Bowl,122.47,1,122.47
11437,Terminus Tiffin Meal Service,122.36,1,122.36
10850,Domino's Pizza,122.13,1,122.13
3174,Dakshin Biryani & Tiffin,122.0,1,122.0
9085,Goli Vada Pav No. 1,121.24,2,60.62
4044,Tandoori Junction,121.02,1,121.02
10712,McDonald's,121.01,1,121.01
10770,Donne Biriyani Angadi Mane,120.98,1,120.98
6353,Kanti Sweets,120.91,1,120.91
1826,Bakers Day,120.21,1,120.21
10571,Indian's Biriyani Point,120.05,1,120.05
6891,Polo Scoops,118.94,1,118.94
4454,Cafe Petu,118.92,1,118.92
11807,Tango,117.94,1,117.94
9389,Gold Line Breadz,117.77,1,117.77
286,De Thaali,117.59,1,117.59
4130,Orchard Fresh,117.38,1,117.38
11107,Pulla Reddy Sweets,116.44,1,116.44
10148,Stevie's,116.33,1,116.33
3123,Srinidhi Sagar Food Line,116.33,1,116.33
7273,Sreeraj Lassi Bar,116.29,1,116.29
7526,90's,116.17,1,116.17
6135,Chai Point,116.04,1,116.04
3152,Amande Patisserie,115.91,1,115.91
1839,Sri Krishna Veg,115.62,1,115.62
5410,Tawa Ghar Ka,115.49,1,115.49
4768,Kartik's Mithai Shoppe,115.27,1,115.27
971,Bean D'er Cafe,115.18,1,115.18
4460,Baskin Robbins,114.99,1,114.99
7700,Braggkit,114.86,1,114.86
400,Bunt's Biriyani Palace,114.76,1,114.76
7721,Chef Baker's,114.62,1,114.62
10237,Chick Inn,114.56,1,114.56
3885,Cookie Man,114.54,1,114.54
10510,Shree Mahalakshmi Sweets,114.47,1,114.47
7182,Just Shawarma,114.38,1,114.38
12372,Angel's Kitchen,114.25,1,114.25
9139,Oye Hoye,114.2,1,114.2
9044,Foodies Choice,113.98,1,113.98
7130,Sharon Hotel,113.85,1,113.85
4843,New Udupi Delicacy,113.69,1,113.69
8897,Campus Juice Corner,113.66,1,113.66
3572,Funjabi,113.36,1,113.36
11710,Kentaky Fast Food,113.36,1,113.36
1492,Kamat Swaad,112.81,1,112.81
7305,Naidoo's Donne Biryani,112.68,1,112.68
1748,Food And You,112.68,1,112.68
8085,Lassi Shop,112.52,1,112.52
1029,Funky Punjab,112.25,1,112.25
876,Chefeana,112.04,1,112.04
12389,Srinidhi Sagar,111.78,1,111.78
11396,Boys Home,111.71,1,111.71
4276,Tall Blonde French,111.52,1,111.52
12048,Premium Bombay Kulfi,111.52,1,111.52
162,HOT COFFEE,111.39,1,111.39
7823,Sweet Truth,111.37,1,111.37
7015,Jodhpur Sweets,111.27,1,111.27
11660,Donne Biriyani Mane,111.16,1,111.16
10332,The Higher Taste Stores,111.07,1,111.07
10192,Chetty's Corner,111.05,1,111.05
7815,L J Iyengar Bakery,111.04,1,111.04
12402,Food Dig,110.9,1,110.9
2651,Crunch Pizzas,110.56,1,110.56
9528,Vietnamese Kitchen,110.52,1,110.52
10450,Momo Shop,110.38,2,55.19
1209,Rolls On Wheels,109.64,1,109.64
230,Harshi Super Sandwich,109.47,1,109.47
9088,Cafe Bangalore,109.22,1,109.22
1582,Ingu Tengu,109.16,1,109.16
9278,Delicious Momos,108.96,1,108.96
3349,Midnight Eats,108.57,1,108.57
638,Dialogues,108.49,1,108.49
11649,Lassi Corner,107.96,1,107.96
6540,Kaaram,107.88,1,107.88
9079,Five Star Chicken,107.8,1,107.8
11047,SGS Non Veg - Gundu Pulav,107.78,1,107.78
10507,A1 Spice Inn,107.36,1,107.36
4464,Nanda's,107.34,1,107.34
4318,Food Point,106.9,1,106.9
8840,Impala Biryani,106.9,1,106.9
4082,HOMMS,106.41,1,106.41
10794,Mr Savji,106.34,1,106.34
5420,Laziz Pizza,105.97,1,105.97
3471,Natural Ice Cream,105.76,1,105.76
11149,99Foods,105.49,1,105.49
2161,Udupi Aatithya,105.4,1,105.4
11553,Bangalore Grill House,105.26,1,105.26
10348,Cafe Centralis,105.12,1,105.12
29,Redberrys,104.97,1,104.97
3246,Kabab Nation Corner,104.96,1,104.96
10009,Royal India Kabab Corner,104.92,1,104.92
6345,McDonald's,104.54,1,104.54
1741,Chetty's Corner,103.61,1,103.61
7604,SaJuSo,103.59,1,103.59
4072,Imperia Restaurant,103.34,1,103.34
10714,Holige Mane,103.28,1,103.28
12024,Keventers,103.26,1,103.26
774,Roll Over,103.22,1,103.22
11167,Swadist Restaurant,102.99,1,102.99
4306,Ashirvad Veg,102.94,1,102.94
4101,Shan-e-Punjabi Express,102.75,1,102.75
10288,Drunken Monkey,102.3,1,102.3
12288,Frosting Flavours,102.22,1,102.22
12400,Black Pagoda,102.13,1,102.13
9098,My Little China,102.05,1,102.05
11391,Patville,101.73,1,101.73
5089,Occasions,101.38,1,101.38
9726,Crave,101.1,1,101.1
4958,Chai Galli,100.27,1,100.27
10275,Bhavani Vada Pav,100.21,1,100.21
9787,Kebab Ganj,99.81,1,99.81
10200,Savi Sagar,99.66,1,99.66
3573,Eatato Snack Bar,99.51,1,99.51
10186,New Oottupura Restaurant,99.1,1,99.1
8390,S.W.A.T Food Truck,98.35,1,98.35
5887,The Retro,98.28,1,98.28
10160,HighTeaParty Cafe,97.92,1,97.92
11037,Desi Chinese,97.68,1,97.68
341,Lassi Shop,96.99,1,96.99
1881,Freeze It,96.8,1,96.8
8102,Cafe Grill,95.64,1,95.64
2154,Kanti Sweets,95.02,1,95.02
2306,Tarbouche,94.38,1,94.38
2020,Empark Inn Restaurant,93.73,1,93.73
2720,Rolls On Wheels,93.47,1,93.47
10110,New Shanthi Sagar,93.35,1,93.35
7046,Vms Star Biriyani,93.09,1,93.09
8037,A 1 Pizza and Food,92.7,1,92.7
8950,Patio - The Resto Cafe,92.02,1,92.02
17,T3H Cafe,91.57,1,91.57
8129,Frozen Bottle,91.55,1,91.55
6674,Cake Menu,91.42,1,91.42
10239,Sri Maruthi Miltry Hotel,90.4,1,90.4
10542,Nagas,90.32,1,90.32
11005,Artinci Artisanal Ice Cream,90.11,1,90.11
9995,Keventers,89.2,1,89.2
4827,Dilli Darbar,89.03,1,89.03
776,Veruthe Oru Thattukada,88.83,1,88.83
10947,Rolls On Wheels,88.7,1,88.7
2185,Sri Vishnu Grand,88.49,1,88.49
6871,MK Dabbawala,87.74,1,87.74
6386,Prawn Crunch,87.49,1,87.49
11381,La Mirch,86.86,1,86.86
4692,Maashpacheez,86.51,1,86.51
882,Deejas Kitchen,85.83,1,85.83
4068,Warm Oven,85.78,1,85.78
825,SGS Non Veg - Gundu Pulav,85.43,1,85.43
10220,Casino Hotel,85.3,1,85.3
7662,Biryani Affair,85.17,1,85.17
644,Cafe Potpourri,85.14,1,85.14
2291,Karavali Kitchen,85.11,1,85.11
3029,KKR FOODIES,84.94,1,84.94
9221,Thalassery Plaza,84.89,1,84.89
2530,Dessi Cuppa,84.76,1,84.76
12096,Prathika Annapurna Grand,84.58,1,84.58
4647,Aahar Vihar,83.54,1,83.54
10410,Mumbai Spice,83.1,1,83.1
10789,Priyadarshini Veg,83.1,1,83.1
2356,Ramji Chaiwale,83.0,1,83.0
4312,California Burrito,82.84,1,82.84
8025,Donne Biriyani Mane,82.71,1,82.71
8017,New Krishna Sagar,81.18,1,81.18
10295,Asha Sweets Centre,81.1,1,81.1
1161,Cupcake Bliss,80.99,1,80.99
231,Cake Yard,80.53,1,80.53
2417,Chatorezz,80.07,1,80.07
8284,Dine @ 9 Paratha Corner,79.38,1,79.38
9694,Keventers,79.29,1,79.29
9998,Bakewalk,79.13,1,79.13
7600,Om Nom Thai,79.12,1,79.12
4290,The Belgian Waffle Company,79.1,1,79.1
3017,KC Das,78.87,1,78.87
8577,Cafe Srinidhi,78.18,1,78.18
11419,Hattke,78.17,1,78.17
3602,Drunken Monkey,78.08,1,78.08
4090,Samosa Singh,77.94,1,77.94
832,Ande Ka Funda,77.83,1,77.83
4272,Cake Dilim,77.63,1,77.63
4514,JLT Food,77.24,1,77.24
835,Samosa Singh,77.15,1,77.15
11256,Rotti Mane,76.95,1,76.95
6714,Uma Ki Rasoi,76.26,1,76.26
994,Waffle Walle,76.19,1,76.19
313,Fudge,76.18,1,76.18
3081,Kanti Sweets,75.94,1,75.94
9625,Vijayalakshmi Veg,75.87,1,75.87
6527,New Udupi Palace,75.77,3,25.26
10297,Prateeksha Natural Ice Cream,75.74,1,75.74
11904,Atithi Aharadhama,75.7,1,75.7
8662,Kolkatta Famous Kati Rolls,75.19,1,75.19
6913,SV Crispy Chicken,75.05,1,75.05
2309,Ajwa Thalassery Biryani,75.02,1,75.02
10209,Lassi Shop,74.94,1,74.94
1133,California Burrito,74.92,1,74.92
3056,Keventers,74.86,1,74.86
6613,The Milkshake Theory,74.54,1,74.54
8484,Pulla Reddy Sweets,73.64,1,73.64
9935,Dhang Ka Khana,73.56,1,73.56
1350,Just Bake,73.48,1,73.48
11477,The Krishna Grand,73.34,1,73.34
11836,Sipp N Cool,73.23,1,73.23
9586,Al Barack Cafetaria,73.08,1,73.08
10624,All Shook Up!,72.73,1,72.73
2749,Savours,72.48,1,72.48
5826,Khichadiwala,72.44,1,72.44
6868,Vasu Biriyani Paradise,71.75,1,71.75
1573,Donne Biriyani Mane,71.47,1,71.47
5068,Nammura Donne Biriyani,71.41,1,71.41
10936,Baba Bhature,71.39,1,71.39
9933,Pathaan Sir,71.32,1,71.32
5424,DinePost9,71.24,1,71.24
4500,Mist n Creams,71.01,1,71.01
5892,Krishna Grand,70.72,1,70.72
9049,Doctor Juice,70.7,1,70.7
7411,Savera Cafe,70.65,1,70.65
6659,Halli Kitchen,70.47,1,70.47
5251,Just Shawarma,69.88,1,69.88
10068,Ramji Chaiwale,69.63,1,69.63
11050,Delhi Delight Food Cafe,69.49,1,69.49
294,Mast Punjabi,69.31,1,69.31
7581,Sandwich Truffles,68.91,1,68.91
10809,Soundarya Military Hotel,68.11,1,68.11
2023,Taj Restaurant,67.7,1,67.7
7324,New Taj Biryani Centre,67.64,1,67.64
1919,Big Bites,67.57,1,67.57
11699,Ambika Biryani Corner,67.52,1,67.52
9940,Kanti Sweets,67.4,1,67.4
6853,S R Andhra Mess,67.28,1,67.28
2479,Baskin Robbins,67.25,1,67.25
12227,Vikky's Rasoi,66.71,1,66.71
5593,TOKI Taco House,66.59,1,66.59
664,Empire Restaurant,66.06,1,66.06
11942,Five Star Chicken,66.02,1,66.02
9120,Nihas Hyderabadi Biryani,65.99,1,65.99
766,Red Chilli Restaurant,65.75,1,65.75
6391,Rotti Mane,65.7,1,65.7
6705,Royal Iceberry,64.9,1,64.9
7561,Hyderabad Biryaani House,64.89,1,64.89
709,Shiv Sai Hotel,64.71,1,64.71
5544,Biriyaniz,64.13,1,64.13
1898,Heritage Cafe,63.51,1,63.51
9076,Shahi Hyderabadi Dum Biryani,63.37,2,31.69
10708,Namma Kudla,63.36,1,63.36
5127,The House Of Paratha,63.31,1,63.31
5168,The Paratha Company,63.06,1,63.06
2272,Chai World,63.06,1,63.06
11265,Goli Vada Pav No. 1,62.89,1,62.89
6882,Eatsy,61.14,1,61.14
5045,Sangam Sweets,61.08,1,61.08
2506,Keerthi Restaurant,61.01,1,61.01
7887,Swadisht North Indian Restaurant,60.77,1,60.77
7088,Enroute,60.74,1,60.74
4614,Decker's Lane,60.6,1,60.6
752,Aramane Donne Biriyani,60.22,1,60.22
7770,Samosa Express,59.89,1,59.89
497,Iyer's Tiffin Centre,59.58,1,59.58
367,Sri Krishna Aramane,59.55,1,59.55
154,Lassi Shop,59.4,1,59.4
11784,Ganga Sagar,59.19,1,59.19
7549,Cha-Cha Cha-Chi,59.19,1,59.19
7118,Basveshwara Khaanavali,59.05,1,59.05
4485,Hunger Stop,58.98,1,58.98
9443,Creme Bliss,58.84,1,58.84
5672,Momo Hut,58.65,1,58.65
10420,Srushti Coffee,58.5,1,58.5
10648,Amrith Ice Cream,58.39,1,58.39
11217,Natural Veg,58.39,1,58.39
3773,Siddiqu Kabab Center,58.06,1,58.06
3023,Shanthi Sagar,58.05,1,58.05
5838,Food And You,57.57,1,57.57
7880,Bangarpet Chats,57.55,1,57.55
1109,Natural Ice Cream,57.53,1,57.53
10107,Radha Krishna Fast Food & Juice Centre,57.3,1,57.3
8010,Dal Roti Sabji,57.24,1,57.24
4131,Waffle Square,56.96,1,56.96
750,Jaganath Hotel and Restaurant,55.73,1,55.73
10576,Udupi Garden,55.55,1,55.55
5160,EggFactor - Street House,55.3,1,55.3
12367,Madurai Idly Shop,55.29,1,55.29
1121,BBQ Ride 46,55.16,1,55.16
2467,Up Shawarma,54.97,1,54.97
11641,Shree Mahalakshmi Sweets,54.85,1,54.85
10768,HVR Veg,54.43,1,54.43
9428,New Ruchi Veg Non Veg,53.92,1,53.92
360,Lassi Stop,53.86,1,53.86
10401,Will Way Burgers,53.83,1,53.83
7788,Dilli6 Paratha,53.83,1,53.83
7375,New Musthafa's Kabab,53.81,1,53.81
3158,Cookie Man,53.6,1,53.6
2379,Southinn,52.92,1,52.92
968,FRYBIES,52.8,1,52.8
10320,Break Hour,52.59,1,52.59
5300,99 Variety Dosa and Pav Bhaji,52.56,1,52.56
7149,Vasu Biriyani Paradise,52.47,1,52.47
3312,Happy Fillings,52.31,1,52.31
4794,Sai Foods,52.31,1,52.31
7352,Bada Bing Burgers,52.27,1,52.27
8749,Lassi Magic,51.47,1,51.47
1181,Juice Junction,51.05,1,51.05
10046,Mantap Ice Cream,50.82,1,50.82
8422,Bhikaram Chandmal Bhujiawala,50.7,1,50.7
192,Udupi Ruchi,50.62,1,50.62
9654,Nutri Fit,50.62,1,50.62
1847,Miss Momo,50.55,1,50.55
3514,The Donut Baker,50.5,1,50.5
11356,Tasty Corner,50.43,1,50.43
8377,Momo Corner,50.42,1,50.42
7267,Jai Mataji Farshan & Sweets,50.13,1,50.13
8150,Crispy Fried Chicken,50.12,1,50.12
9045,Chickpet Donne Biriyani Mane,-3.19,2,-1.59
161,The Blue Wagon - Kitchen,-5.85,3,-1.95
6355,Gelato Italiano,-55.44,1,-55.44
7435,Just Bake,-66.1,1,-66.1
839,Matka,-106.89,1,-106.89
8951,Mayonaise,-109.04,1,-109.04
5729,Adithya Family Restaurant,-115.27,1,-115.27
8682,Fish Chain,-127.79,1,-127.79
11346,Aarti Paratha & Rolls Corner,-133.23,1,-133.23
10907,Indian Chaps House,-140.51,1,-140.51
11519,Barista,-161.35,2,-80.68
10240,Chai Point,-182.69,1,-182.69
188,Mini Punjabi Dhaba,-201.94,2,-100.97
11097,Kwality Wall's Swirl's,-207.21,1,-207.21
3060,Alampur Bar And Restaurant,-213.68,1,-213.68
9601,Just Protein,-215.93,1,-215.93
7988,Talk Over Table,-260.02,1,-260.02
6557,Lassi Mania,-325.77,2,-162.89
7269,Aadvik Nightfood,-340.13,1,-340.13
6949,Flavour A Azam,-340.57,2,-170.29
938,Kalpavruksha,-373.78,1,-373.78
10247,Behrouz Biryani,-408.1,1,-408.1
6638,Mast Punjabi Spice,-426.3,1,-426.3
3352,BabaYaga's,-438.38,1,-438.38
8030,Chakh Le Foods,-500.44,1,-500.44
6646,Wangs Kitchen,-609.24,1,-609.24
4905,Over The Top Terrace Lounge,-772.94,3,-257.65
2421,Tapout Tavern,-919.06,2,-459.53
10684,Indian Kitchen,-1371.37,4,-342.84
